Fecha,Producto,Precio,Inventario,Despacho_Total ,Dia
2024-02-03,Cafe,2.0,5,7,Saturday
2024-02-03,Queso,3.0,4,3,Saturday
2024-02-04,Pan Ciabatta,0.25,768,747,Domingo
2024-02-04,Pan Francés,0.25,648,665,Domingo
2024-02-04,Pan Yema Largo,0.25,360,357,Domingo
2024-02-04,Pan Yema Redondo,0.25,360,389,Domingo
2024-02-04,Pan Chapla,0.25,144,141,Domingo
2024-02-04,Pan Coliza,0.25,192,200,Domingo
2024-02-04,Pan Integral,0.25,144,148,Domingo
2024-02-04,Pan Caracol,0.25,144,150,Domingo
2024-02-04,Pan Hamburguesa,0.4,288,292,Domingo
2024-02-04,Cachito,0.25,144,142,Domingo
2024-02-04,Pan Manjar,0.3,24,23,Domingo
2024-02-04,Leche,4.0,5,2,Domingo
2024-02-04,Jamon,2.5,6,5,Domingo
2024-02-04,Cafe,2.0,5,4,Domingo
2024-02-04,Queso,3.0,4,5,Domingo
2024-02-05,Pan Ciabatta,0.25,768,797,Lunes
2024-02-05,Pan Francés,0.25,648,689,Lunes
2024-02-05,Pan Yema Largo,0.25,360,313,Lunes
2024-02-05,Pan Yema Redondo,0.25,360,399,Lunes
2024-02-05,Pan Chapla,0.25,144,140,Lunes
2024-02-05,Pan Coliza,0.25,192,200,Lunes
2024-02-05,Pan Integral,0.25,144,144,Lunes
2024-02-05,Pan Caracol,0.25,144,140,Lunes
2024-02-05,Pan Hamburguesa,0.4,288,295,Lunes
2024-02-05,Cachito,0.25,144,140,Lunes
2024-02-05,Pan Manjar,0.3,24,25,Lunes
2024-02-05,Leche,4.0,5,5,Lunes
2024-02-05,Jamon,2.5,6,5,Lunes
2024-02-05,Cafe,2.0,5,4,Lunes
2024-02-05,Queso,3.0,4,3,Lunes
2024-02-06,Pan Ciabatta,0.25,768,736,Martes
2024-02-06,Pan Francés,0.25,648,644,Martes
2024-02-06,Pan Yema Largo,0.25,360,371,Martes
2024-02-06,Pan Yema Redondo,0.25,360,394,Martes
2024-02-06,Pan Chapla,0.25,144,147,Martes
2024-02-06,Pan Coliza,0.25,192,199,Martes
2024-02-06,Pan Integral,0.25,144,148,Martes
2024-02-06,Pan Caracol,0.25,144,147,Martes
2024-02-06,Pan Hamburguesa,0.4,288,285,Martes
2024-02-06,Cachito,0.25,144,150,Martes
2024-02-06,Pan Manjar,0.3,24,27,Martes
2024-02-06,Leche,4.0,5,4,Martes
2024-02-06,Jamon,2.5,6,6,Martes
2024-02-06,Cafe,2.0,5,4,Martes
2024-02-06,Queso,3.0,4,3,Martes
2024-02-07,Pan Ciabatta,0.25,768,773,Miércoles
2024-02-07,Pan Francés,0.25,648,605,Miércoles
2024-02-07,Pan Yema Largo,0.25,360,351,Miércoles
2024-02-07,Pan Yema Redondo,0.25,360,319,Miércoles
2024-02-07,Pan Chapla,0.25,144,144,Miércoles
2024-02-07,Pan Coliza,0.25,192,190,Miércoles
2024-02-07,Pan Integral,0.25,144,145,Miércoles
2024-02-07,Pan Caracol,0.25,144,143,Miércoles
2024-02-07,Pan Hamburguesa,0.4,288,293,Miércoles
2024-02-07,Cachito,0.25,144,148,Miércoles
2024-02-07,Pan Manjar,0.3,24,28,Miércoles
2024-02-07,Leche,4.0,5,2,Miércoles
2024-02-07,Jamon,2.5,6,4,Miércoles
2024-02-07,Cafe,2.0,5,4,Miércoles
2024-02-07,Queso,3.0,4,5,Miércoles
2024-02-08,Pan Ciabatta,0.25,768,769,Jueves
2024-02-08,Pan Francés,0.25,648,675,Jueves
2024-02-08,Pan Yema Largo,0.25,360,352,Jueves
2024-02-08,Pan Yema Redondo,0.25,360,377,Jueves
2024-02-08,Pan Chapla,0.25,144,147,Jueves
2024-02-08,Pan Coliza,0.25,192,198,Jueves
2024-02-08,Pan Integral,0.25,144,144,Jueves
2024-02-08,Pan Caracol,0.25,144,149,Jueves
2024-02-08,Pan Hamburguesa,0.4,288,281,Jueves
2024-02-08,Cachito,0.25,144,144,Jueves
2024-02-08,Pan Manjar,0.3,24,28,Jueves
2024-02-08,Leche,4.0,5,3,Jueves
2024-02-08,Jamon,2.5,6,6,Jueves
2024-02-08,Cafe,2.0,5,4,Jueves
2024-02-08,Queso,3.0,4,2,Jueves
2024-02-09,Pan Ciabatta,0.25,768,757,Viernes
2024-02-09,Pan Francés,0.25,648,692,Viernes
2024-02-09,Pan Yema Largo,0.25,360,325,Viernes
2024-02-09,Pan Yema Redondo,0.25,360,330,Viernes
2024-02-09,Pan Chapla,0.25,144,148,Viernes
2024-02-09,Pan Coliza,0.25,192,190,Viernes
2024-02-09,Pan Integral,0.25,144,146,Viernes
2024-02-09,Pan Caracol,0.25,144,143,Viernes
2024-02-09,Pan Hamburguesa,0.4,288,295,Viernes
2024-02-09,Cachito,0.25,144,148,Viernes
2024-02-09,Pan Manjar,0.3,24,26,Viernes
2024-02-09,Leche,4.0,5,5,Viernes
2024-02-09,Jamon,2.5,6,4,Viernes
2024-02-09,Cafe,2.0,5,7,Viernes
2024-02-09,Queso,3.0,4,3,Viernes
2024-02-10,Pan Ciabatta,0.25,768,796,Saturday
2024-02-10,Pan Francés,0.25,648,645,Saturday
2024-02-10,Pan Yema Largo,0.25,360,358,Saturday
2024-02-10,Pan Yema Redondo,0.25,360,312,Saturday
2024-02-10,Pan Chapla,0.25,144,144,Sábado
2024-02-10,Pan Coliza,0.25,192,193,Saturday
2024-02-10,Pan Integral,0.25,144,143,Saturday
2024-02-10,Pan Caracol,0.25,144,148,Saturday
2024-02-10,Pan Hamburguesa,0.4,288,283,Saturday
2024-02-10,Cachito,0.25,144,141,Saturday
2024-02-10,Pan Manjar,0.3,24,25,Saturday
2024-02-10,Leche,4.0,5,3,Saturday
2024-02-10,Jamon,2.5,6,5,Saturday
2024-02-10,Cafe,2.0,5,5,Saturday
2024-02-10,Queso,3.0,4,3,Saturday
2024-02-11,Pan Ciabatta,0.25,768,767,Domingo
2024-02-11,Pan Francés,0.25,648,624,Domingo
2024-02-11,Pan Yema Largo,0.25,360,305,Domingo
2024-02-11,Pan Yema Redondo,0.25,360,379,Domingo
2024-02-11,Pan Chapla,0.25,144,142,Domingo
2024-02-11,Pan Coliza,0.25,192,196,Domingo
2024-02-11,Pan Integral,0.25,144,148,Domingo
2024-02-11,Pan Caracol,0.25,144,143,Domingo
2024-02-11,Pan Hamburguesa,0.4,288,283,Domingo
2024-02-11,Cachito,0.25,144,149,Domingo
2024-02-11,Pan Manjar,0.3,24,23,Domingo
2024-02-11,Leche,4.0,5,6,Domingo
2024-02-11,Jamon,2.5,6,5,Domingo
2024-02-11,Cafe,2.0,5,7,Domingo
2024-02-11,Queso,3.0,4,4,Domingo
2024-02-12,Pan Ciabatta,0.25,768,773,Lunes
2024-02-12,Pan Francés,0.25,648,651,Lunes
2024-02-12,Pan Yema Largo,0.25,360,315,Lunes
2024-02-12,Pan Yema Redondo,0.25,360,322,Lunes
2024-02-12,Pan Chapla,0.25,144,147,Lunes
2024-02-12,Pan Coliza,0.25,192,190,Lunes
2024-02-12,Pan Integral,0.25,144,142,Lunes
2024-02-12,Pan Caracol,0.25,144,147,Lunes
2024-02-12,Pan Hamburguesa,0.4,288,280,Lunes
2024-02-12,Cachito,0.25,144,149,Lunes
2024-02-12,Pan Manjar,0.3,24,23,Lunes
2024-02-12,Leche,4.0,5,2,Lunes
2024-02-12,Jamon,2.5,6,5,Lunes
2024-02-12,Cafe,2.0,5,6,Lunes
2024-02-12,Queso,3.0,4,4,Lunes
2024-02-13,Pan Ciabatta,0.25,768,790,Martes
2024-02-13,Pan Francés,0.25,648,629,Martes
2024-02-13,Pan Yema Largo,0.25,360,361,Martes
2024-02-13,Pan Yema Redondo,0.25,360,311,Martes
2024-02-13,Pan Chapla,0.25,144,150,Martes
2024-02-13,Pan Coliza,0.25,192,191,Martes
2024-02-13,Pan Integral,0.25,144,150,Martes
2024-02-13,Pan Caracol,0.25,144,142,Martes
2024-02-13,Pan Hamburguesa,0.4,288,300,Martes
2024-02-13,Cachito,0.25,144,144,Martes
2024-02-13,Pan Manjar,0.3,24,27,Martes
2024-02-13,Leche,4.0,5,2,Martes
2024-02-13,Jamon,2.5,6,5,Martes
2024-02-13,Cafe,2.0,5,7,Martes
2024-02-13,Queso,3.0,4,5,Martes
2024-02-14,Pan Ciabatta,0.25,768,735,Miércoles
2024-02-14,Pan Francés,0.25,648,635,Miércoles
2024-02-14,Pan Yema Largo,0.25,360,380,Miércoles
2024-02-14,Pan Yema Redondo,0.25,360,375,Miércoles
2024-02-14,Pan Chapla,0.25,144,141,Miércoles
2024-02-14,Pan Coliza,0.25,192,194,Miércoles
2024-02-14,Pan Integral,0.25,144,147,Miércoles
2024-02-14,Pan Caracol,0.25,144,143,Miércoles
2024-02-14,Pan Hamburguesa,0.4,288,288,Miércoles
2024-02-14,Cachito,0.25,144,145,Miércoles
2024-02-14,Pan Manjar,0.3,24,25,Miércoles
2024-02-14,Leche,4.0,5,2,Miércoles
2024-02-14,Jamon,2.5,6,5,Miércoles
2024-02-14,Cafe,2.0,5,5,Miércoles
2024-02-14,Queso,3.0,4,2,Miércoles
2024-02-15,Pan Ciabatta,0.25,768,731,Jueves
2024-02-15,Pan Francés,0.25,648,618,Jueves
2024-02-15,Pan Yema Largo,0.25,360,307,Jueves
2024-02-15,Pan Yema Redondo,0.25,360,301,Jueves
2024-02-15,Pan Chapla,0.25,144,147,Jueves
2024-02-15,Pan Coliza,0.25,192,197,Jueves
2024-02-15,Pan Integral,0.25,144,148,Jueves
2024-02-15,Pan Caracol,0.25,144,148,Jueves
2024-02-15,Pan Hamburguesa,0.4,288,288,Jueves
2024-02-15,Cachito,0.25,144,145,Jueves
2024-02-15,Pan Manjar,0.3,24,28,Jueves
2024-02-15,Leche,4.0,5,6,Jueves
2024-02-15,Jamon,2.5,6,6,Jueves
2024-02-15,Cafe,2.0,5,4,Jueves
2024-02-15,Queso,3.0,4,2,Jueves
2024-02-16,Pan Ciabatta,0.25,768,761,Viernes
2024-02-16,Pan Francés,0.25,648,697,Viernes
2024-02-16,Pan Yema Largo,0.25,360,322,Viernes
2024-02-16,Pan Yema Redondo,0.25,360,303,Viernes
2024-02-16,Pan Chapla,0.25,144,146,Viernes
2024-02-16,Pan Coliza,0.25,192,190,Viernes
2024-02-16,Pan Integral,0.25,144,149,Viernes
2024-02-16,Pan Caracol,0.25,144,142,Viernes
2024-02-16,Pan Hamburguesa,0.4,288,294,Viernes
2024-02-16,Cachito,0.25,144,140,Viernes
2024-02-16,Pan Manjar,0.3,24,23,Viernes
2024-02-16,Leche,4.0,5,4,Viernes
2024-02-16,Jamon,2.5,6,5,Viernes
2024-02-16,Cafe,2.0,5,5,Viernes
2024-02-16,Queso,3.0,4,5,Viernes
2024-02-17,Pan Ciabatta,0.25,768,701,Saturday
2024-02-17,Pan Francés,0.25,648,630,Saturday
2024-02-17,Pan Yema Largo,0.25,360,311,Saturday
2024-02-17,Pan Yema Redondo,0.25,360,367,Saturday
2024-02-17,Pan Chapla,0.25,144,148,Sábado
2024-02-17,Pan Coliza,0.25,192,191,Saturday
2024-02-17,Pan Integral,0.25,144,141,Saturday
2024-02-17,Pan Caracol,0.25,144,142,Saturday
2024-02-17,Pan Hamburguesa,0.4,288,283,Saturday
2024-02-17,Cachito,0.25,144,149,Saturday
2024-02-17,Pan Manjar,0.3,24,22,Saturday
2024-02-17,Leche,4.0,5,5,Saturday
2024-02-17,Jamon,2.5,6,6,Saturday
2024-02-17,Cafe,2.0,5,4,Saturday
2024-02-17,Queso,3.0,4,4,Saturday
2024-02-18,Pan Ciabatta,0.25,768,768,Domingo
2024-02-18,Pan Francés,0.25,648,690,Domingo
2024-02-18,Pan Yema Largo,0.25,360,327,Domingo
2024-02-18,Pan Yema Redondo,0.25,360,337,Domingo
2024-02-18,Pan Chapla,0.25,144,150,Domingo
2024-02-18,Pan Coliza,0.25,192,196,Domingo
2024-02-18,Pan Integral,0.25,144,145,Domingo
2024-02-18,Pan Caracol,0.25,144,147,Domingo
2024-02-18,Pan Hamburguesa,0.4,288,289,Domingo
2024-02-18,Cachito,0.25,144,147,Domingo
2024-02-18,Pan Manjar,0.3,24,23,Domingo
2024-02-18,Leche,4.0,5,5,Domingo
2024-02-18,Jamon,2.5,6,4,Domingo
2024-02-18,Cafe,2.0,5,7,Domingo
2024-02-18,Queso,3.0,4,5,Domingo
2024-02-19,Pan Ciabatta,0.25,768,766,Lunes
2024-02-19,Pan Francés,0.25,648,632,Lunes
2024-02-19,Pan Yema Largo,0.25,360,331,Lunes
2024-02-19,Pan Yema Redondo,0.25,360,390,Lunes
2024-02-19,Pan Chapla,0.25,144,146,Lunes
2024-02-19,Pan Coliza,0.25,192,193,Lunes
2024-02-19,Pan Integral,0.25,144,143,Lunes
2024-02-19,Pan Caracol,0.25,144,141,Lunes
2024-02-19,Pan Hamburguesa,0.4,288,297,Lunes
2024-02-19,Cachito,0.25,144,146,Lunes
2024-02-19,Pan Manjar,0.3,24,25,Lunes
2024-02-19,Leche,4.0,5,6,Lunes
2024-02-19,Jamon,2.5,6,6,Lunes
2024-02-19,Cafe,2.0,5,5,Lunes
2024-02-19,Queso,3.0,4,5,Lunes
2024-02-20,Pan Ciabatta,0.25,768,711,Martes
2024-02-20,Pan Francés,0.25,648,691,Martes
2024-02-20,Pan Yema Largo,0.25,360,345,Martes
2024-02-20,Pan Yema Redondo,0.25,360,352,Martes
2024-02-20,Pan Chapla,0.25,144,141,Martes
2024-02-20,Pan Coliza,0.25,192,199,Martes
2024-02-20,Pan Integral,0.25,144,146,Martes
2024-02-20,Pan Caracol,0.25,144,142,Martes
2024-02-20,Pan Hamburguesa,0.4,288,280,Martes
2024-02-20,Cachito,0.25,144,145,Martes
2024-02-20,Pan Manjar,0.3,24,24,Martes
2024-02-20,Leche,4.0,5,4,Martes
2024-02-20,Jamon,2.5,6,6,Martes
2024-02-20,Cafe,2.0,5,5,Martes
2024-02-20,Queso,3.0,4,3,Martes
2024-02-21,Pan Ciabatta,0.25,768,792,Miércoles
2024-02-21,Pan Francés,0.25,648,616,Miércoles
2024-02-21,Pan Yema Largo,0.25,360,315,Miércoles
2024-02-21,Pan Yema Redondo,0.25,360,339,Miércoles
2024-02-21,Pan Chapla,0.25,144,140,Miércoles
2024-02-21,Pan Coliza,0.25,192,198,Miércoles
2024-02-21,Pan Integral,0.25,144,140,Miércoles
2024-02-21,Pan Caracol,0.25,144,145,Miércoles
2024-02-21,Pan Hamburguesa,0.4,288,282,Miércoles
2024-02-21,Cachito,0.25,144,143,Miércoles
2024-02-21,Pan Manjar,0.3,24,25,Miércoles
2024-02-21,Leche,4.0,5,5,Miércoles
2024-02-21,Jamon,2.5,6,4,Miércoles
2024-02-21,Cafe,2.0,5,5,Miércoles
2024-02-21,Queso,3.0,4,3,Miércoles
2024-02-22,Pan Ciabatta,0.25,768,711,Jueves
2024-02-22,Pan Francés,0.25,648,639,Jueves
2024-02-22,Pan Yema Largo,0.25,360,304,Jueves
2024-02-22,Pan Yema Redondo,0.25,360,370,Jueves
2024-02-22,Pan Chapla,0.25,144,148,Jueves
2024-02-22,Pan Coliza,0.25,192,191,Jueves
2024-02-22,Pan Integral,0.25,144,148,Jueves
2024-02-22,Pan Caracol,0.25,144,148,Jueves
2024-02-22,Pan Hamburguesa,0.4,288,280,Jueves
2024-02-22,Cachito,0.25,144,148,Jueves
2024-02-22,Pan Manjar,0.3,24,28,Jueves
2024-02-22,Leche,4.0,5,5,Jueves
2024-02-22,Jamon,2.5,6,5,Jueves
2024-02-22,Cafe,2.0,5,4,Jueves
2024-02-22,Queso,3.0,4,4,Jueves
2024-02-23,Pan Ciabatta,0.25,768,740,Viernes
2024-02-23,Pan Francés,0.25,648,657,Viernes
2024-02-23,Pan Yema Largo,0.25,360,370,Viernes
2024-02-23,Pan Yema Redondo,0.25,360,353,Viernes
2024-02-23,Pan Chapla,0.25,144,146,Viernes
2024-02-23,Pan Coliza,0.25,192,196,Viernes
2024-02-23,Pan Integral,0.25,144,141,Viernes
2024-02-23,Pan Caracol,0.25,144,148,Viernes
2024-02-23,Pan Hamburguesa,0.4,288,298,Viernes
2024-02-23,Cachito,0.25,144,147,Viernes
2024-02-23,Pan Manjar,0.3,24,27,Viernes
2024-02-23,Leche,4.0,5,5,Viernes
2024-02-23,Jamon,2.5,6,4,Viernes
2024-02-23,Cafe,2.0,5,5,Viernes
2024-02-23,Queso,3.0,4,2,Viernes
2024-02-24,Pan Ciabatta,0.25,768,799,Saturday
2024-02-24,Pan Francés,0.25,648,644,Saturday
2024-02-24,Pan Yema Largo,0.25,360,398,Saturday
2024-02-24,Pan Yema Redondo,0.25,360,355,Saturday
2024-02-24,Pan Chapla,0.25,144,145,Sábado
2024-02-24,Pan Coliza,0.25,192,192,Saturday
2024-02-24,Pan Integral,0.25,144,142,Saturday
2024-02-24,Pan Caracol,0.25,144,147,Saturday
2024-02-24,Pan Hamburguesa,0.4,288,291,Saturday
2024-02-24,Cachito,0.25,144,150,Saturday
2024-02-24,Pan Manjar,0.3,24,28,Saturday
2024-02-24,Leche,4.0,5,6,Saturday
2024-02-24,Jamon,2.5,6,5,Saturday
2024-02-24,Cafe,2.0,5,7,Saturday
2024-02-24,Queso,3.0,4,5,Saturday
2024-02-25,Pan Ciabatta,0.25,768,750,Domingo
2024-02-25,Pan Francés,0.25,648,700,Domingo
2024-02-25,Pan Yema Largo,0.25,360,382,Domingo
2024-02-25,Pan Yema Redondo,0.25,360,356,Domingo
2024-02-25,Pan Chapla,0.25,144,147,Domingo
2024-02-25,Pan Coliza,0.25,192,190,Domingo
2024-02-25,Pan Integral,0.25,144,142,Domingo
2024-02-25,Pan Caracol,0.25,144,148,Domingo
2024-02-25,Pan Hamburguesa,0.4,288,300,Domingo
2024-02-25,Cachito,0.25,144,145,Domingo
2024-02-25,Pan Manjar,0.3,24,25,Domingo
2024-02-25,Leche,4.0,5,2,Domingo
2024-02-25,Jamon,2.5,6,5,Domingo
2024-02-25,Cafe,2.0,5,4,Domingo
2024-02-25,Queso,3.0,4,5,Domingo
2024-02-26,Pan Ciabatta,0.25,768,757,Lunes
2024-02-26,Pan Francés,0.25,648,638,Lunes
2024-02-26,Pan Yema Largo,0.25,360,308,Lunes
2024-02-26,Pan Yema Redondo,0.25,360,309,Lunes
2024-02-26,Pan Chapla,0.25,144,145,Lunes
2024-02-26,Pan Coliza,0.25,192,190,Lunes
2024-02-26,Pan Integral,0.25,144,149,Lunes
2024-02-26,Pan Caracol,0.25,144,146,Lunes
2024-02-26,Pan Hamburguesa,0.4,288,299,Lunes
2024-02-26,Cachito,0.25,144,147,Lunes
2024-02-26,Pan Manjar,0.3,24,24,Lunes
2024-02-26,Leche,4.0,5,2,Lunes
2024-02-26,Jamon,2.5,6,6,Lunes
2024-02-26,Cafe,2.0,5,6,Lunes
2024-02-26,Queso,3.0,4,3,Lunes
2024-02-27,Pan Ciabatta,0.25,768,800,Martes
2024-02-27,Pan Francés,0.25,648,610,Martes
2024-02-27,Pan Yema Largo,0.25,360,370,Martes
2024-02-27,Pan Yema Redondo,0.25,360,389,Martes
2024-02-27,Pan Chapla,0.25,144,147,Martes
2024-02-27,Pan Coliza,0.25,192,191,Martes
2024-02-27,Pan Integral,0.25,144,143,Martes
2024-02-27,Pan Caracol,0.25,144,150,Martes
2024-02-27,Pan Hamburguesa,0.4,288,293,Martes
2024-02-27,Cachito,0.25,144,144,Martes
2024-02-27,Pan Manjar,0.3,24,25,Martes
2024-02-27,Leche,4.0,5,2,Martes
2024-02-27,Jamon,2.5,6,6,Martes
2024-02-27,Cafe,2.0,5,7,Martes
2024-02-27,Queso,3.0,4,3,Martes
2024-02-28,Pan Ciabatta,0.25,768,751,Miércoles
2024-02-28,Pan Francés,0.25,648,667,Miércoles
2024-02-28,Pan Yema Largo,0.25,360,396,Miércoles
2024-02-28,Pan Yema Redondo,0.25,360,326,Miércoles
2024-02-28,Pan Chapla,0.25,144,145,Miércoles
2024-02-28,Pan Coliza,0.25,192,190,Miércoles
2024-02-28,Pan Integral,0.25,144,149,Miércoles
2024-02-28,Pan Caracol,0.25,144,149,Miércoles
2024-02-28,Pan Hamburguesa,0.4,288,282,Miércoles
2024-02-28,Cachito,0.25,144,145,Miércoles
2024-02-28,Pan Manjar,0.3,24,28,Miércoles
2024-02-28,Leche,4.0,5,3,Miércoles
2024-02-28,Jamon,2.5,6,5,Miércoles
2024-02-28,Cafe,2.0,5,6,Miércoles
2024-02-28,Queso,3.0,4,5,Miércoles
2024-02-29,Pan Ciabatta,0.25,768,708,Jueves
2024-02-29,Pan Francés,0.25,648,696,Jueves
2024-02-29,Pan Yema Largo,0.25,360,342,Jueves
2024-02-29,Pan Yema Redondo,0.25,360,371,Jueves
2024-02-29,Pan Chapla,0.25,144,146,Jueves
2024-02-29,Pan Coliza,0.25,192,198,Jueves
2024-02-29,Pan Integral,0.25,144,144,Jueves
2024-02-29,Pan Caracol,0.25,144,143,Jueves
2024-02-29,Pan Hamburguesa,0.4,288,290,Jueves
2024-02-29,Cachito,0.25,144,141,Jueves
2024-02-29,Pan Manjar,0.3,24,23,Jueves
2024-02-29,Leche,4.0,5,6,Jueves
2024-02-29,Jamon,2.5,6,4,Jueves
2024-02-29,Cafe,2.0,5,6,Jueves
2024-02-29,Queso,3.0,4,5,Jueves
2024-03-01,Pan Ciabatta,0.25,768,731,Viernes
2024-03-01,Pan Francés,0.25,648,629,Viernes
2024-03-01,Pan Yema Largo,0.25,360,360,Viernes
2024-03-01,Pan Yema Redondo,0.25,360,318,Viernes
2024-03-01,Pan Chapla,0.25,144,140,Viernes
2024-03-01,Pan Coliza,0.25,192,198,Viernes
2024-03-01,Pan Integral,0.25,144,145,Viernes
2024-03-01,Pan Caracol,0.25,144,141,Viernes
2024-03-01,Pan Hamburguesa,0.4,288,280,Viernes
2024-03-01,Cachito,0.25,144,149,Viernes
2024-03-01,Pan Manjar,0.3,24,24,Viernes
2024-03-01,Leche,4.0,5,6,Viernes
2024-03-01,Jamon,2.5,6,4,Viernes
2024-03-01,Cafe,2.0,5,4,Viernes
2024-03-01,Queso,3.0,4,3,Viernes
2024-03-02,Pan Ciabatta,0.25,768,708,Saturday
2024-03-02,Pan Francés,0.25,648,692,Saturday
2024-03-02,Pan Yema Largo,0.25,360,326,Saturday
2024-03-02,Pan Yema Redondo,0.25,360,303,Saturday
2024-03-02,Pan Chapla,0.25,144,150,Sábado
2024-03-02,Pan Coliza,0.25,192,194,Saturday
2024-03-02,Pan Integral,0.25,144,142,Saturday
2024-03-02,Pan Caracol,0.25,144,146,Saturday
2024-03-02,Pan Hamburguesa,0.4,288,294,Saturday
2024-03-02,Cachito,0.25,144,143,Saturday
2024-03-02,Pan Manjar,0.3,24,26,Saturday
2024-03-02,Leche,4.0,5,4,Saturday
2024-03-02,Jamon,2.5,6,5,Saturday
2024-03-02,Cafe,2.0,5,6,Saturday
2024-03-02,Queso,3.0,4,4,Saturday
2024-03-03,Pan Ciabatta,0.25,768,745,Domingo
2024-03-03,Pan Francés,0.25,648,657,Domingo
2024-03-03,Pan Yema Largo,0.25,360,316,Domingo
2024-03-03,Pan Yema Redondo,0.25,360,371,Domingo
2024-03-03,Pan Chapla,0.25,144,145,Domingo
2024-03-03,Pan Coliza,0.25,192,193,Domingo
2024-03-03,Pan Integral,0.25,144,145,Domingo
2024-03-03,Pan Caracol,0.25,144,145,Domingo
2024-03-03,Pan Hamburguesa,0.4,288,290,Domingo
2024-03-03,Cachito,0.25,144,144,Domingo
2024-03-03,Pan Manjar,0.3,24,25,Domingo
2024-03-03,Leche,4.0,5,5,Domingo
2024-03-03,Jamon,2.5,6,6,Domingo
2024-03-03,Cafe,2.0,5,6,Domingo
2024-03-03,Queso,3.0,4,3,Domingo
2024-03-04,Pan Ciabatta,0.25,768,733,Lunes
2024-03-04,Pan Francés,0.25,648,650,Lunes
2024-03-04,Pan Yema Largo,0.25,360,386,Lunes
2024-03-04,Pan Yema Redondo,0.25,360,357,Lunes
2024-03-04,Pan Chapla,0.25,144,144,Lunes
2024-03-04,Pan Coliza,0.25,192,200,Lunes
2024-03-04,Pan Integral,0.25,144,148,Lunes
2024-03-04,Pan Caracol,0.25,144,150,Lunes
2024-03-04,Pan Hamburguesa,0.4,288,289,Lunes
2024-03-04,Cachito,0.25,144,147,Lunes
2024-03-04,Pan Manjar,0.3,24,25,Lunes
2024-03-04,Leche,4.0,5,6,Lunes
2024-03-04,Jamon,2.5,6,5,Lunes
2024-03-04,Cafe,2.0,5,6,Lunes
2024-03-04,Queso,3.0,4,2,Lunes
2024-03-05,Pan Ciabatta,0.25,768,700,Martes
2024-03-05,Pan Francés,0.25,648,670,Martes
2024-03-05,Pan Yema Largo,0.25,360,316,Martes
2024-03-05,Pan Yema Redondo,0.25,360,332,Martes
2024-03-05,Pan Chapla,0.25,144,145,Martes
2024-03-05,Pan Coliza,0.25,192,192,Martes
2024-03-05,Pan Integral,0.25,144,147,Martes
2024-03-05,Pan Caracol,0.25,144,144,Martes
2024-03-05,Pan Hamburguesa,0.4,288,285,Martes
2024-03-05,Cachito,0.25,144,146,Martes
2024-03-05,Pan Manjar,0.3,24,22,Martes
2024-03-05,Leche,4.0,5,2,Martes
2024-03-05,Jamon,2.5,6,5,Martes
2024-03-05,Cafe,2.0,5,4,Martes
2024-03-05,Queso,3.0,4,5,Martes
2024-03-06,Pan Ciabatta,0.25,768,784,Miércoles
2024-03-06,Pan Francés,0.25,648,617,Miércoles
2024-03-06,Pan Yema Largo,0.25,360,358,Miércoles
2024-03-06,Pan Yema Redondo,0.25,360,371,Miércoles
2024-03-06,Pan Chapla,0.25,144,145,Miércoles
2024-03-06,Pan Coliza,0.25,192,199,Miércoles
2024-03-06,Pan Integral,0.25,144,145,Miércoles
2024-03-06,Pan Caracol,0.25,144,145,Miércoles
2024-03-06,Pan Hamburguesa,0.4,288,284,Miércoles
2024-03-06,Cachito,0.25,144,150,Miércoles
2024-03-06,Pan Manjar,0.3,24,27,Miércoles
2024-03-06,Leche,4.0,5,2,Miércoles
2024-03-06,Jamon,2.5,6,5,Miércoles
2024-03-06,Cafe,2.0,5,6,Miércoles
2024-03-06,Queso,3.0,4,3,Miércoles
2024-03-07,Pan Ciabatta,0.25,768,716,Jueves
2024-03-07,Pan Francés,0.25,648,611,Jueves
2024-03-07,Pan Yema Largo,0.25,360,373,Jueves
2024-03-07,Pan Yema Redondo,0.25,360,392,Jueves
2024-03-07,Pan Chapla,0.25,144,140,Jueves
2024-03-07,Pan Coliza,0.25,192,198,Jueves
2024-03-07,Pan Integral,0.25,144,140,Jueves
2024-03-07,Pan Caracol,0.25,144,143,Jueves
2024-03-07,Pan Hamburguesa,0.4,288,296,Jueves
2024-03-07,Cachito,0.25,144,142,Jueves
2024-03-07,Pan Manjar,0.3,24,22,Jueves
2024-03-07,Leche,4.0,5,5,Jueves
2024-03-07,Jamon,2.5,6,5,Jueves
2024-03-07,Cafe,2.0,5,4,Jueves
2024-03-07,Queso,3.0,4,2,Jueves
2024-03-08,Pan Ciabatta,0.25,768,715,Viernes
2024-03-08,Pan Francés,0.25,648,600,Viernes
2024-03-08,Pan Yema Largo,0.25,360,381,Viernes
2024-03-08,Pan Yema Redondo,0.25,360,325,Viernes
2024-03-08,Pan Chapla,0.25,144,150,Viernes
2024-03-08,Pan Coliza,0.25,192,200,Viernes
2024-03-08,Pan Integral,0.25,144,149,Viernes
2024-03-08,Pan Caracol,0.25,144,142,Viernes
2024-03-08,Pan Hamburguesa,0.4,288,299,Viernes
2024-03-08,Cachito,0.25,144,141,Viernes
2024-03-08,Pan Manjar,0.3,24,24,Viernes
2024-03-08,Leche,4.0,5,6,Viernes
