fecha,producto,tipo,precio,stock,ventas
2023-01-20,Queso,Abarrotes,3.0,4,3
2023-01-20,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-20,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-20,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-20,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-20,Cookie,Bocaditos,2.0,100,70
2023-01-20,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-20,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-20,Beso de Moza,Bocaditos,1.0,80,50
2023-01-20,Caramandugas,Bocaditos,0.25,300,250
2023-01-20,Rosquitas,Bocaditos,0.25,300,250
2023-01-21,Pan Chabatta,Panes,0.25,768,727
2023-01-21,Pan Francés,Panes,0.25,648,614
2023-01-21,Pan Yema Largo,Panes,0.25,360,325
2023-01-21,Pan Yema Redondo,Panes,0.25,360,320
2023-01-21,Pan Chapla,Panes,0.25,144,119
2023-01-21,Pan Coliza,Panes,0.25,192,172
2023-01-21,Pan Integral,Panes,0.25,144,113
2023-01-21,Pan Caracol,Panes,0.25,144,110
2023-01-21,Pan Hamburguesa,Panes,0.4,288,246
2023-01-21,Cachito,Panes,0.25,144,112
2023-01-21,Pan Manjar,Panes,0.3,72,71
2023-01-21,Leche,Abarrotes,4.0,5,2
2023-01-21,Jamon,Abarrotes,2.5,6,3
2023-01-21,Café,Abarrotes,2.0,5,4
2023-01-21,Queso,Abarrotes,3.0,4,4
2023-01-21,Alfajores Pequeños,Bocaditos,0.25,200,153
2023-01-21,Alfajores Grandes,Bocaditos,1.0,100,76
2023-01-21,Galletas Pequeñas,Bocaditos,0.25,200,156
2023-01-21,Galletas Grandes,Bocaditos,1.0,300,294
2023-01-21,Cookie,Bocaditos,2.0,100,74
2023-01-21,Orejitas Pequeñas,Bocaditos,0.25,200,152
2023-01-21,Orejas Grandes,Bocaditos,1.0,100,75
2023-01-21,Beso de Moza,Bocaditos,1.0,80,51
2023-01-21,Caramandugas,Bocaditos,0.25,300,256
2023-01-21,Rosquitas,Bocaditos,0.25,300,258
2023-01-22,Pan Chabatta,Panes,0.25,768,727
2023-01-22,Pan Francés,Panes,0.25,648,616
2023-01-22,Pan Yema Largo,Panes,0.25,360,328
2023-01-22,Pan Yema Redondo,Panes,0.25,360,327
2023-01-22,Pan Chapla,Panes,0.25,144,118
2023-01-22,Pan Coliza,Panes,0.25,192,170
2023-01-22,Pan Integral,Panes,0.25,144,117
2023-01-22,Pan Caracol,Panes,0.25,144,110
2023-01-22,Pan Hamburguesa,Panes,0.4,288,243
2023-01-22,Cachito,Panes,0.25,144,115
2023-01-22,Pan Manjar,Panes,0.3,72,69
2023-01-22,Leche,Abarrotes,4.0,5,4
2023-01-22,Jamon,Abarrotes,2.5,6,4
2023-01-22,Café,Abarrotes,2.0,5,2
2023-01-22,Queso,Abarrotes,3.0,4,4
2023-01-22,Alfajores Pequeños,Bocaditos,0.25,200,156
2023-01-22,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-22,Galletas Pequeñas,Bocaditos,0.25,200,156
2023-01-22,Galletas Grandes,Bocaditos,1.0,300,295
2023-01-22,Cookie,Bocaditos,2.0,100,72
2023-01-22,Orejitas Pequeñas,Bocaditos,0.25,200,158
2023-01-22,Orejas Grandes,Bocaditos,1.0,100,74
2023-01-22,Beso de Moza,Bocaditos,1.0,80,54
2023-01-22,Caramandugas,Bocaditos,0.25,300,258
2023-01-22,Rosquitas,Bocaditos,0.25,300,255
2023-01-23,Pan Chabatta,Panes,0.25,768,720
2023-01-23,Pan Francés,Panes,0.25,648,610
2023-01-23,Pan Yema Largo,Panes,0.25,360,320
2023-01-23,Pan Yema Redondo,Panes,0.25,360,320
2023-01-23,Pan Chapla,Panes,0.25,144,110
2023-01-23,Pan Coliza,Panes,0.25,192,170
2023-01-23,Pan Integral,Panes,0.25,144,110
2023-01-23,Pan Caracol,Panes,0.25,144,110
2023-01-23,Pan Hamburguesa,Panes,0.4,288,240
2023-01-23,Cachito,Panes,0.25,144,110
2023-01-23,Pan Manjar,Panes,0.3,72,68
2023-01-23,Leche,Abarrotes,4.0,5,2
2023-01-23,Jamon,Abarrotes,2.5,6,3
2023-01-23,Café,Abarrotes,2.0,5,2
2023-01-23,Queso,Abarrotes,3.0,4,2
2023-01-23,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-23,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-23,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-23,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-23,Cookie,Bocaditos,2.0,100,70
2023-01-23,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-23,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-23,Beso de Moza,Bocaditos,1.0,80,50
2023-01-23,Caramandugas,Bocaditos,0.25,300,250
2023-01-23,Rosquitas,Bocaditos,0.25,300,250
2023-01-24,Pan Chabatta,Panes,0.25,768,720
2023-01-24,Pan Francés,Panes,0.25,648,610
2023-01-24,Pan Yema Largo,Panes,0.25,360,320
2023-01-24,Pan Yema Redondo,Panes,0.25,360,320
2023-01-24,Pan Chapla,Panes,0.25,144,110
2023-01-24,Pan Coliza,Panes,0.25,192,170
2023-01-24,Pan Integral,Panes,0.25,144,110
2023-01-24,Pan Caracol,Panes,0.25,144,110
2023-01-24,Pan Hamburguesa,Panes,0.4,288,240
2023-01-24,Cachito,Panes,0.25,144,110
2023-01-24,Pan Manjar,Panes,0.3,72,68
2023-01-24,Leche,Abarrotes,4.0,5,3
2023-01-24,Jamon,Abarrotes,2.5,6,3
2023-01-24,Café,Abarrotes,2.0,5,2
2023-01-24,Queso,Abarrotes,3.0,4,2
2023-01-24,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-24,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-24,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-24,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-24,Cookie,Bocaditos,2.0,100,70
2023-01-24,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-24,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-24,Beso de Moza,Bocaditos,1.0,80,50
2023-01-24,Caramandugas,Bocaditos,0.25,300,250
2023-01-24,Rosquitas,Bocaditos,0.25,300,250
2023-01-25,Pan Chabatta,Panes,0.25,768,720
2023-01-25,Pan Francés,Panes,0.25,648,610
2023-01-25,Pan Yema Largo,Panes,0.25,360,320
2023-01-25,Pan Yema Redondo,Panes,0.25,360,320
2023-01-25,Pan Chapla,Panes,0.25,144,110
2023-01-25,Pan Coliza,Panes,0.25,192,170
2023-01-25,Pan Integral,Panes,0.25,144,110
2023-01-25,Pan Caracol,Panes,0.25,144,110
2023-01-25,Pan Hamburguesa,Panes,0.4,288,240
2023-01-25,Cachito,Panes,0.25,144,110
2023-01-25,Pan Manjar,Panes,0.3,72,68
2023-01-25,Leche,Abarrotes,4.0,5,2
2023-01-25,Jamon,Abarrotes,2.5,6,4
2023-01-25,Café,Abarrotes,2.0,5,2
2023-01-25,Queso,Abarrotes,3.0,4,2
2023-01-25,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-25,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-25,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-25,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-25,Cookie,Bocaditos,2.0,100,70
2023-01-25,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-25,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-25,Beso de Moza,Bocaditos,1.0,80,50
2023-01-25,Caramandugas,Bocaditos,0.25,300,250
2023-01-25,Rosquitas,Bocaditos,0.25,300,250
2023-01-26,Pan Chabatta,Panes,0.25,768,720
2023-01-26,Pan Francés,Panes,0.25,648,610
2023-01-26,Pan Yema Largo,Panes,0.25,360,320
2023-01-26,Pan Yema Redondo,Panes,0.25,360,320
2023-01-26,Pan Chapla,Panes,0.25,144,110
2023-01-26,Pan Coliza,Panes,0.25,192,170
2023-01-26,Pan Integral,Panes,0.25,144,110
2023-01-26,Pan Caracol,Panes,0.25,144,110
2023-01-26,Pan Hamburguesa,Panes,0.4,288,240
2023-01-26,Cachito,Panes,0.25,144,110
2023-01-26,Pan Manjar,Panes,0.3,72,68
2023-01-26,Leche,Abarrotes,4.0,5,2
2023-01-26,Jamon,Abarrotes,2.5,6,3
2023-01-26,Café,Abarrotes,2.0,5,2
2023-01-26,Queso,Abarrotes,3.0,4,2
2023-01-26,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-26,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-26,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-26,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-26,Cookie,Bocaditos,2.0,100,70
2023-01-26,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-26,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-26,Beso de Moza,Bocaditos,1.0,80,50
2023-01-26,Caramandugas,Bocaditos,0.25,300,250
2023-01-26,Rosquitas,Bocaditos,0.25,300,250
2023-01-27,Pan Chabatta,Panes,0.25,768,720
2023-01-27,Pan Francés,Panes,0.25,648,610
2023-01-27,Pan Yema Largo,Panes,0.25,360,320
2023-01-27,Pan Yema Redondo,Panes,0.25,360,320
2023-01-27,Pan Chapla,Panes,0.25,144,110
2023-01-27,Pan Coliza,Panes,0.25,192,170
2023-01-27,Pan Integral,Panes,0.25,144,110
2023-01-27,Pan Caracol,Panes,0.25,144,110
2023-01-27,Pan Hamburguesa,Panes,0.4,288,240
2023-01-27,Cachito,Panes,0.25,144,110
2023-01-27,Pan Manjar,Panes,0.3,72,68
2023-01-27,Leche,Abarrotes,4.0,5,2
2023-01-27,Jamon,Abarrotes,2.5,6,5
2023-01-27,Café,Abarrotes,2.0,5,3
2023-01-27,Queso,Abarrotes,3.0,4,2
2023-01-27,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-27,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-27,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-27,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-27,Cookie,Bocaditos,2.0,100,70
2023-01-27,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-27,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-27,Beso de Moza,Bocaditos,1.0,80,50
2023-01-27,Caramandugas,Bocaditos,0.25,300,250
2023-01-27,Rosquitas,Bocaditos,0.25,300,250
2023-01-28,Pan Chabatta,Panes,0.25,768,722
2023-01-28,Pan Francés,Panes,0.25,648,617
2023-01-28,Pan Yema Largo,Panes,0.25,360,328
2023-01-28,Pan Yema Redondo,Panes,0.25,360,329
2023-01-28,Pan Chapla,Panes,0.25,144,115
2023-01-28,Pan Coliza,Panes,0.25,192,170
2023-01-28,Pan Integral,Panes,0.25,144,118
2023-01-28,Pan Caracol,Panes,0.25,144,113
2023-01-28,Pan Hamburguesa,Panes,0.4,288,241
2023-01-28,Cachito,Panes,0.25,144,116
2023-01-28,Pan Manjar,Panes,0.3,72,70
2023-01-28,Leche,Abarrotes,4.0,5,2
2023-01-28,Jamon,Abarrotes,2.5,6,3
2023-01-28,Café,Abarrotes,2.0,5,3
2023-01-28,Queso,Abarrotes,3.0,4,4
2023-01-28,Alfajores Pequeños,Bocaditos,0.25,200,158
2023-01-28,Alfajores Grandes,Bocaditos,1.0,100,77
2023-01-28,Galletas Pequeñas,Bocaditos,0.25,200,160
2023-01-28,Galletas Grandes,Bocaditos,1.0,300,293
2023-01-28,Cookie,Bocaditos,2.0,100,72
2023-01-28,Orejitas Pequeñas,Bocaditos,0.25,200,152
2023-01-28,Orejas Grandes,Bocaditos,1.0,100,74
2023-01-28,Beso de Moza,Bocaditos,1.0,80,52
2023-01-28,Caramandugas,Bocaditos,0.25,300,254
2023-01-28,Rosquitas,Bocaditos,0.25,300,259
2023-01-29,Pan Chabatta,Panes,0.25,768,735
2023-01-29,Pan Francés,Panes,0.25,648,611
2023-01-29,Pan Yema Largo,Panes,0.25,360,326
2023-01-29,Pan Yema Redondo,Panes,0.25,360,327
2023-01-29,Pan Chapla,Panes,0.25,144,120
2023-01-29,Pan Coliza,Panes,0.25,192,172
2023-01-29,Pan Integral,Panes,0.25,144,114
2023-01-29,Pan Caracol,Panes,0.25,144,116
2023-01-29,Pan Hamburguesa,Panes,0.4,288,244
2023-01-29,Cachito,Panes,0.25,144,116
2023-01-29,Pan Manjar,Panes,0.3,72,69
2023-01-29,Leche,Abarrotes,4.0,5,3
2023-01-29,Jamon,Abarrotes,2.5,6,4
2023-01-29,Café,Abarrotes,2.0,5,2
2023-01-29,Queso,Abarrotes,3.0,4,4
2023-01-29,Alfajores Pequeños,Bocaditos,0.25,200,159
2023-01-29,Alfajores Grandes,Bocaditos,1.0,100,76
2023-01-29,Galletas Pequeñas,Bocaditos,0.25,200,157
2023-01-29,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-29,Cookie,Bocaditos,2.0,100,73
2023-01-29,Orejitas Pequeñas,Bocaditos,0.25,200,157
2023-01-29,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-29,Beso de Moza,Bocaditos,1.0,80,50
2023-01-29,Caramandugas,Bocaditos,0.25,300,260
2023-01-29,Rosquitas,Bocaditos,0.25,300,259
2023-01-30,Pan Chabatta,Panes,0.25,768,720
2023-01-30,Pan Francés,Panes,0.25,648,610
2023-01-30,Pan Yema Largo,Panes,0.25,360,320
2023-01-30,Pan Yema Redondo,Panes,0.25,360,320
2023-01-30,Pan Chapla,Panes,0.25,144,110
2023-01-30,Pan Coliza,Panes,0.25,192,170
2023-01-30,Pan Integral,Panes,0.25,144,110
2023-01-30,Pan Caracol,Panes,0.25,144,110
2023-01-30,Pan Hamburguesa,Panes,0.4,288,240
2023-01-30,Cachito,Panes,0.25,144,110
2023-01-30,Pan Manjar,Panes,0.3,72,68
2023-01-30,Leche,Abarrotes,4.0,5,2
2023-01-30,Jamon,Abarrotes,2.5,6,3
2023-01-30,Café,Abarrotes,2.0,5,2
2023-01-30,Queso,Abarrotes,3.0,4,2
2023-01-30,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-30,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-30,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-30,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-30,Cookie,Bocaditos,2.0,100,70
2023-01-30,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-30,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-30,Beso de Moza,Bocaditos,1.0,80,50
2023-01-30,Caramandugas,Bocaditos,0.25,300,250
2023-01-30,Rosquitas,Bocaditos,0.25,300,250
2023-01-31,Pan Chabatta,Panes,0.25,768,720
2023-01-31,Pan Francés,Panes,0.25,648,610
2023-01-31,Pan Yema Largo,Panes,0.25,360,320
2023-01-31,Pan Yema Redondo,Panes,0.25,360,320
2023-01-31,Pan Chapla,Panes,0.25,144,110
2023-01-31,Pan Coliza,Panes,0.25,192,170
2023-01-31,Pan Integral,Panes,0.25,144,110
2023-01-31,Pan Caracol,Panes,0.25,144,110
2023-01-31,Pan Hamburguesa,Panes,0.4,288,240
2023-01-31,Cachito,Panes,0.25,144,110
2023-01-31,Pan Manjar,Panes,0.3,72,68
2023-01-31,Leche,Abarrotes,4.0,5,3
2023-01-31,Jamon,Abarrotes,2.5,6,3
2023-01-31,Café,Abarrotes,2.0,5,2
2023-01-31,Queso,Abarrotes,3.0,4,2
2023-01-31,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-01-31,Alfajores Grandes,Bocaditos,1.0,100,75
2023-01-31,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-01-31,Galletas Grandes,Bocaditos,1.0,300,290
2023-01-31,Cookie,Bocaditos,2.0,100,70
2023-01-31,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-01-31,Orejas Grandes,Bocaditos,1.0,100,70
2023-01-31,Beso de Moza,Bocaditos,1.0,80,50
2023-01-31,Caramandugas,Bocaditos,0.25,300,250
2023-01-31,Rosquitas,Bocaditos,0.25,300,250
2023-02-01,Pan Chabatta,Panes,0.25,768,720
2023-02-01,Pan Francés,Panes,0.25,648,610
2023-02-01,Pan Yema Largo,Panes,0.25,360,320
2023-02-01,Pan Yema Redondo,Panes,0.25,360,320
2023-02-01,Pan Chapla,Panes,0.25,144,110
2023-02-01,Pan Coliza,Panes,0.25,192,170
2023-02-01,Pan Integral,Panes,0.25,144,110
2023-02-01,Pan Caracol,Panes,0.25,144,110
2023-02-01,Pan Hamburguesa,Panes,0.4,288,240
2023-02-01,Cachito,Panes,0.25,144,110
2023-02-01,Pan Manjar,Panes,0.3,72,68
2023-02-01,Leche,Abarrotes,4.0,5,2
2023-02-01,Jamon,Abarrotes,2.5,6,4
2023-02-01,Café,Abarrotes,2.0,5,2
2023-02-01,Queso,Abarrotes,3.0,4,2
2023-02-01,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-01,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-01,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-01,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-01,Cookie,Bocaditos,2.0,100,70
2023-02-01,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-01,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-01,Beso de Moza,Bocaditos,1.0,80,50
2023-02-01,Caramandugas,Bocaditos,0.25,300,250
2023-02-01,Rosquitas,Bocaditos,0.25,300,250
2023-02-02,Pan Chabatta,Panes,0.25,768,720
2023-02-02,Pan Francés,Panes,0.25,648,610
2023-02-02,Pan Yema Largo,Panes,0.25,360,320
2023-02-02,Pan Yema Redondo,Panes,0.25,360,320
2023-02-02,Pan Chapla,Panes,0.25,144,110
2023-02-02,Pan Coliza,Panes,0.25,192,170
2023-02-02,Pan Integral,Panes,0.25,144,110
2023-02-02,Pan Caracol,Panes,0.25,144,110
2023-02-02,Pan Hamburguesa,Panes,0.4,288,240
2023-02-02,Cachito,Panes,0.25,144,110
2023-02-02,Pan Manjar,Panes,0.3,72,68
2023-02-02,Leche,Abarrotes,4.0,5,2
2023-02-02,Jamon,Abarrotes,2.5,6,5
2023-02-02,Café,Abarrotes,2.0,5,2
2023-02-02,Queso,Abarrotes,3.0,4,3
2023-02-02,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-02,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-02,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-02,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-02,Cookie,Bocaditos,2.0,100,70
2023-02-02,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-02,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-02,Beso de Moza,Bocaditos,1.0,80,50
2023-02-02,Caramandugas,Bocaditos,0.25,300,250
2023-02-02,Rosquitas,Bocaditos,0.25,300,250
2023-02-03,Pan Chabatta,Panes,0.25,768,720
2023-02-03,Pan Francés,Panes,0.25,648,610
2023-02-03,Pan Yema Largo,Panes,0.25,360,320
2023-02-03,Pan Yema Redondo,Panes,0.25,360,320
2023-02-03,Pan Chapla,Panes,0.25,144,110
2023-02-03,Pan Coliza,Panes,0.25,192,170
2023-02-03,Pan Integral,Panes,0.25,144,110
2023-02-03,Pan Caracol,Panes,0.25,144,110
2023-02-03,Pan Hamburguesa,Panes,0.4,288,240
2023-02-03,Cachito,Panes,0.25,144,110
2023-02-03,Pan Manjar,Panes,0.3,72,68
2023-02-03,Leche,Abarrotes,4.0,5,2
2023-02-03,Jamon,Abarrotes,2.5,6,5
2023-02-03,Café,Abarrotes,2.0,5,2
2023-02-03,Queso,Abarrotes,3.0,4,2
2023-02-03,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-03,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-03,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-03,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-03,Cookie,Bocaditos,2.0,100,70
2023-02-03,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-03,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-03,Beso de Moza,Bocaditos,1.0,80,50
2023-02-03,Caramandugas,Bocaditos,0.25,300,250
2023-02-03,Rosquitas,Bocaditos,0.25,300,250
2023-02-04,Pan Chabatta,Panes,0.25,768,739
2023-02-04,Pan Francés,Panes,0.25,648,614
2023-02-04,Pan Yema Largo,Panes,0.25,360,323
2023-02-04,Pan Yema Redondo,Panes,0.25,360,324
2023-02-04,Pan Chapla,Panes,0.25,144,119
2023-02-04,Pan Coliza,Panes,0.25,192,175
2023-02-04,Pan Integral,Panes,0.25,144,119
2023-02-04,Pan Caracol,Panes,0.25,144,113
2023-02-04,Pan Hamburguesa,Panes,0.4,288,244
2023-02-04,Cachito,Panes,0.25,144,112
2023-02-04,Pan Manjar,Panes,0.3,72,69
2023-02-04,Leche,Abarrotes,4.0,5,2
2023-02-04,Jamon,Abarrotes,2.5,6,5
2023-02-04,Café,Abarrotes,2.0,5,2
2023-02-04,Queso,Abarrotes,3.0,4,3
2023-02-04,Alfajores Pequeños,Bocaditos,0.25,200,156
2023-02-04,Alfajores Grandes,Bocaditos,1.0,100,79
2023-02-04,Galletas Pequeñas,Bocaditos,0.25,200,157
2023-02-04,Galletas Grandes,Bocaditos,1.0,300,291
2023-02-04,Cookie,Bocaditos,2.0,100,70
2023-02-04,Orejitas Pequeñas,Bocaditos,0.25,200,156
2023-02-04,Orejas Grandes,Bocaditos,1.0,100,75
2023-02-04,Beso de Moza,Bocaditos,1.0,80,55
2023-02-04,Caramandugas,Bocaditos,0.25,300,255
2023-02-04,Rosquitas,Bocaditos,0.25,300,256
2023-02-05,Pan Chabatta,Panes,0.25,768,739
2023-02-05,Pan Francés,Panes,0.25,648,620
2023-02-05,Pan Yema Largo,Panes,0.25,360,326
2023-02-05,Pan Yema Redondo,Panes,0.25,360,327
2023-02-05,Pan Chapla,Panes,0.25,144,117
2023-02-05,Pan Coliza,Panes,0.25,192,172
2023-02-05,Pan Integral,Panes,0.25,144,116
2023-02-05,Pan Caracol,Panes,0.25,144,119
2023-02-05,Pan Hamburguesa,Panes,0.4,288,247
2023-02-05,Cachito,Panes,0.25,144,112
2023-02-05,Pan Manjar,Panes,0.3,72,69
2023-02-05,Leche,Abarrotes,4.0,5,3
2023-02-05,Jamon,Abarrotes,2.5,6,5
2023-02-05,Café,Abarrotes,2.0,5,5
2023-02-05,Queso,Abarrotes,3.0,4,4
2023-02-05,Alfajores Pequeños,Bocaditos,0.25,200,153
2023-02-05,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-05,Galletas Pequeñas,Bocaditos,0.25,200,153
2023-02-05,Galletas Grandes,Bocaditos,1.0,300,291
2023-02-05,Cookie,Bocaditos,2.0,100,72
2023-02-05,Orejitas Pequeñas,Bocaditos,0.25,200,159
2023-02-05,Orejas Grandes,Bocaditos,1.0,100,71
2023-02-05,Beso de Moza,Bocaditos,1.0,80,55
2023-02-05,Caramandugas,Bocaditos,0.25,300,251
2023-02-05,Rosquitas,Bocaditos,0.25,300,256
2023-02-06,Pan Chabatta,Panes,0.25,768,720
2023-02-06,Pan Francés,Panes,0.25,648,610
2023-02-06,Pan Yema Largo,Panes,0.25,360,320
2023-02-06,Pan Yema Redondo,Panes,0.25,360,320
2023-02-06,Pan Chapla,Panes,0.25,144,110
2023-02-06,Pan Coliza,Panes,0.25,192,170
2023-02-06,Pan Integral,Panes,0.25,144,110
2023-02-06,Pan Caracol,Panes,0.25,144,110
2023-02-06,Pan Hamburguesa,Panes,0.4,288,240
2023-02-06,Cachito,Panes,0.25,144,110
2023-02-06,Pan Manjar,Panes,0.3,72,68
2023-02-06,Leche,Abarrotes,4.0,5,2
2023-02-06,Jamon,Abarrotes,2.5,6,3
2023-02-06,Café,Abarrotes,2.0,5,3
2023-02-06,Queso,Abarrotes,3.0,4,2
2023-02-06,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-06,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-06,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-06,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-06,Cookie,Bocaditos,2.0,100,70
2023-02-06,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-06,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-06,Beso de Moza,Bocaditos,1.0,80,50
2023-02-06,Caramandugas,Bocaditos,0.25,300,250
2023-02-06,Rosquitas,Bocaditos,0.25,300,250
2023-02-07,Pan Chabatta,Panes,0.25,768,720
2023-02-07,Pan Francés,Panes,0.25,648,610
2023-02-07,Pan Yema Largo,Panes,0.25,360,320
2023-02-07,Pan Yema Redondo,Panes,0.25,360,320
2023-02-07,Pan Chapla,Panes,0.25,144,110
2023-02-07,Pan Coliza,Panes,0.25,192,170
2023-02-07,Pan Integral,Panes,0.25,144,110
2023-02-07,Pan Caracol,Panes,0.25,144,110
2023-02-07,Pan Hamburguesa,Panes,0.4,288,240
2023-02-07,Cachito,Panes,0.25,144,110
2023-02-07,Pan Manjar,Panes,0.3,72,68
2023-02-07,Leche,Abarrotes,4.0,5,2
2023-02-07,Jamon,Abarrotes,2.5,6,3
2023-02-07,Café,Abarrotes,2.0,5,2
2023-02-07,Queso,Abarrotes,3.0,4,2
2023-02-07,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-07,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-07,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-07,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-07,Cookie,Bocaditos,2.0,100,70
2023-02-07,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-07,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-07,Beso de Moza,Bocaditos,1.0,80,50
2023-02-07,Caramandugas,Bocaditos,0.25,300,250
2023-02-07,Rosquitas,Bocaditos,0.25,300,250
2023-02-08,Pan Chabatta,Panes,0.25,768,720
2023-02-08,Pan Francés,Panes,0.25,648,610
2023-02-08,Pan Yema Largo,Panes,0.25,360,320
2023-02-08,Pan Yema Redondo,Panes,0.25,360,320
2023-02-08,Pan Chapla,Panes,0.25,144,110
2023-02-08,Pan Coliza,Panes,0.25,192,170
2023-02-08,Pan Integral,Panes,0.25,144,110
2023-02-08,Pan Caracol,Panes,0.25,144,110
2023-02-08,Pan Hamburguesa,Panes,0.4,288,240
2023-02-08,Cachito,Panes,0.25,144,110
2023-02-08,Pan Manjar,Panes,0.3,72,68
2023-02-08,Leche,Abarrotes,4.0,5,2
2023-02-08,Jamon,Abarrotes,2.5,6,3
2023-02-08,Café,Abarrotes,2.0,5,2
2023-02-08,Queso,Abarrotes,3.0,4,3
2023-02-08,Alfajores Pequeños,Bocaditos,0.25,200,150
2023-02-08,Alfajores Grandes,Bocaditos,1.0,100,75
2023-02-08,Galletas Pequeñas,Bocaditos,0.25,200,150
2023-02-08,Galletas Grandes,Bocaditos,1.0,300,290
2023-02-08,Cookie,Bocaditos,2.0,100,70
2023-02-08,Orejitas Pequeñas,Bocaditos,0.25,200,150
2023-02-08,Orejas Grandes,Bocaditos,1.0,100,70
2023-02-08,Beso de Moza,Bocaditos,1.0,80,50
2023-02-08,Caramandugas,Bocaditos,0.25,300,250
2023-02-08,Rosquitas,Bocaditos,0.25,300,250
2023-02-09,Pan Chabatta,Panes,0.25,768,720
2023-02-09,Pan Francés,Panes,0.25,648,610
