Fecha,Producto,Precio,Inventario,Despacho _Total,Dia,Estacionalidad
2024-02-01,Pan Hamburguesa,0.4,288,294,Jueves,No
2024-02-01,Cachito,0.25,144,149,Jueves,No
2024-02-01,Pan Manjar,0.3,24,23,Jueves,No
2024-02-01,Leche,4.0,5,2,Jueves,No
2024-02-01,Jamon,2.5,6,6,Jueves,No
2024-02-01,Cafe,2.0,5,4,Jueves,No
2024-02-01,Queso,3.0,4,3,Jueves,No
2024-02-02,Pan Ciabatta,0.25,768,731,Viernes,No
2024-02-02,Pan Francés,0.25,648,602,Viernes,No
2024-02-02,Pan Yema Largo,0.25,360,309,Viernes,No
2024-02-02,Pan Yema Redondo,0.25,360,365,Viernes,No
2024-02-02,Pan Chapla,0.25,144,146,Viernes,No
2024-02-02,Pan Coliza,0.25,192,197,Viernes,No
2024-02-02,Pan Integral,0.25,144,150,Viernes,No
2024-02-02,Pan Caracol,0.25,144,150,Viernes,No
2024-02-02,Pan Hamburguesa,0.4,288,287,Viernes,No
2024-02-02,Cachito,0.25,144,144,Viernes,No
2024-02-02,Pan Manjar,0.3,24,25,Viernes,No
2024-02-02,Leche,4.0,5,6,Viernes,No
2024-02-02,Jamon,2.5,6,6,Viernes,No
2024-02-02,Cafe,2.0,5,6,Viernes,No
2024-02-02,Queso,3.0,4,3,Viernes,No
2024-02-03,Pan Ciabatta,0.25,768,765,Saturday,No
2024-02-03,Pan Francés,0.25,648,636,Saturday,No
2024-02-03,Pan Yema Largo,0.25,360,384,Saturday,No
2024-02-03,Pan Yema Redondo,0.25,360,318,Saturday,No
2024-02-03,Pan Chapla,0.25,144,140,Sábado,Sí
2024-02-03,Pan Coliza,0.25,192,194,Saturday,No
2024-02-03,Pan Integral,0.25,144,146,Saturday,No
2024-02-03,Pan Caracol,0.25,144,141,Saturday,No
2024-02-03,Pan Hamburguesa,0.4,288,291,Saturday,No
2024-02-03,Cachito,0.25,144,147,Saturday,No
2024-02-03,Pan Manjar,0.3,24,27,Saturday,No
2024-02-03,Leche,4.0,5,5,Saturday,No
2024-02-03,Jamon,2.5,6,6,Saturday,No
2024-02-03,Cafe,2.0,5,7,Saturday,No
2024-02-03,Queso,3.0,4,3,Saturday,No
2024-02-04,Pan Ciabatta,0.25,768,747,Domingo,No
2024-02-04,Pan Francés,0.25,648,665,Domingo,No
2024-02-04,Pan Yema Largo,0.25,360,357,Domingo,No
2024-02-04,Pan Yema Redondo,0.25,360,389,Domingo,No
2024-02-04,Pan Chapla,0.25,144,141,Domingo,No
2024-02-04,Pan Coliza,0.25,192,200,Domingo,No
2024-02-04,Pan Integral,0.25,144,148,Domingo,No
2024-02-04,Pan Caracol,0.25,144,150,Domingo,No
2024-02-04,Pan Hamburguesa,0.4,288,292,Domingo,No
2024-02-04,Cachito,0.25,144,142,Domingo,No
2024-02-04,Pan Manjar,0.3,24,23,Domingo,No
2024-02-04,Leche,4.0,5,2,Domingo,No
2024-02-04,Jamon,2.5,6,5,Domingo,No
2024-02-04,Cafe,2.0,5,4,Domingo,No
2024-02-04,Queso,3.0,4,5,Domingo,No
2024-02-05,Pan Ciabatta,0.25,768,797,Lunes,No
2024-02-05,Pan Francés,0.25,648,689,Lunes,No
2024-02-05,Pan Yema Largo,0.25,360,313,Lunes,No
2024-02-05,Pan Yema Redondo,0.25,360,399,Lunes,No
2024-02-05,Pan Chapla,0.25,144,140,Lunes,No
2024-02-05,Pan Coliza,0.25,192,200,Lunes,No
2024-02-05,Pan Integral,0.25,144,144,Lunes,No
2024-02-05,Pan Caracol,0.25,144,140,Lunes,No
2024-02-05,Pan Hamburguesa,0.4,288,295,Lunes,No
2024-02-05,Cachito,0.25,144,140,Lunes,No
2024-02-05,Pan Manjar,0.3,24,25,Lunes,No
2024-02-05,Leche,4.0,5,5,Lunes,No
2024-02-05,Jamon,2.5,6,5,Lunes,No
2024-02-05,Cafe,2.0,5,4,Lunes,No
2024-02-05,Queso,3.0,4,3,Lunes,No
2024-02-06,Pan Ciabatta,0.25,768,736,Martes,No
2024-02-06,Pan Francés,0.25,648,644,Martes,No
2024-02-06,Pan Yema Largo,0.25,360,371,Martes,No
2024-02-06,Pan Yema Redondo,0.25,360,394,Martes,No
2024-02-06,Pan Chapla,0.25,144,147,Martes,No
2024-02-06,Pan Coliza,0.25,192,199,Martes,No
2024-02-06,Pan Integral,0.25,144,148,Martes,No
2024-02-06,Pan Caracol,0.25,144,147,Martes,No
2024-02-06,Pan Hamburguesa,0.4,288,285,Martes,No
2024-02-06,Cachito,0.25,144,150,Martes,No
2024-02-06,Pan Manjar,0.3,24,27,Martes,No
2024-02-06,Leche,4.0,5,4,Martes,No
2024-02-06,Jamon,2.5,6,6,Martes,No
2024-02-06,Cafe,2.0,5,4,Martes,No
2024-02-06,Queso,3.0,4,3,Martes,No
2024-02-07,Pan Ciabatta,0.25,768,773,Miércoles,No
2024-02-07,Pan Francés,0.25,648,605,Miércoles,No
2024-02-07,Pan Yema Largo,0.25,360,351,Miércoles,No
2024-02-07,Pan Yema Redondo,0.25,360,319,Miércoles,No
2024-02-07,Pan Chapla,0.25,144,144,Miércoles,No
2024-02-07,Pan Coliza,0.25,192,190,Miércoles,No
2024-02-07,Pan Integral,0.25,144,145,Miércoles,No
2024-02-07,Pan Caracol,0.25,144,143,Miércoles,No
2024-02-07,Pan Hamburguesa,0.4,288,293,Miércoles,No
2024-02-07,Cachito,0.25,144,148,Miércoles,No
2024-02-07,Pan Manjar,0.3,24,28,Miércoles,No
2024-02-07,Leche,4.0,5,2,Miércoles,No
2024-02-07,Jamon,2.5,6,4,Miércoles,No
2024-02-07,Cafe,2.0,5,4,Miércoles,No
2024-02-07,Queso,3.0,4,5,Miércoles,No
2024-02-08,Pan Ciabatta,0.25,768,769,Jueves,No
2024-02-08,Pan Francés,0.25,648,675,Jueves,No
2024-02-08,Pan Yema Largo,0.25,360,352,Jueves,No
2024-02-08,Pan Yema Redondo,0.25,360,377,Jueves,No
2024-02-08,Pan Chapla,0.25,144,147,Jueves,No
2024-02-08,Pan Coliza,0.25,192,198,Jueves,No
2024-02-08,Pan Integral,0.25,144,144,Jueves,No
2024-02-08,Pan Caracol,0.25,144,149,Jueves,No
2024-02-08,Pan Hamburguesa,0.4,288,281,Jueves,No
2024-02-08,Cachito,0.25,144,144,Jueves,No
2024-02-08,Pan Manjar,0.3,24,28,Jueves,No
2024-02-08,Leche,4.0,5,3,Jueves,No
2024-02-08,Jamon,2.5,6,6,Jueves,No
2024-02-08,Cafe,2.0,5,4,Jueves,No
2024-02-08,Queso,3.0,4,2,Jueves,No
2024-02-09,Pan Ciabatta,0.25,768,757,Viernes,No
2024-02-09,Pan Francés,0.25,648,692,Viernes,No
2024-02-09,Pan Yema Largo,0.25,360,325,Viernes,No
2024-02-09,Pan Yema Redondo,0.25,360,330,Viernes,No
2024-02-09,Pan Chapla,0.25,144,148,Viernes,No
2024-02-09,Pan Coliza,0.25,192,190,Viernes,No
2024-02-09,Pan Integral,0.25,144,146,Viernes,No
2024-02-09,Pan Caracol,0.25,144,143,Viernes,No
2024-02-09,Pan Hamburguesa,0.4,288,295,Viernes,No
2024-02-09,Cachito,0.25,144,148,Viernes,No
2024-02-09,Pan Manjar,0.3,24,26,Viernes,No
2024-02-09,Leche,4.0,5,5,Viernes,No
2024-02-09,Jamon,2.5,6,4,Viernes,No
2024-02-09,Cafe,2.0,5,7,Viernes,No
2024-02-09,Queso,3.0,4,3,Viernes,No
2024-02-10,Pan Ciabatta,0.25,768,796,Saturday,No
2024-02-10,Pan Francés,0.25,648,645,Saturday,No
2024-02-10,Pan Yema Largo,0.25,360,358,Saturday,No
2024-02-10,Pan Yema Redondo,0.25,360,312,Saturday,No
2024-02-10,Pan Chapla,0.25,144,144,Sábado,Sí
2024-02-10,Pan Coliza,0.25,192,193,Saturday,No
2024-02-10,Pan Integral,0.25,144,143,Saturday,No
2024-02-10,Pan Caracol,0.25,144,148,Saturday,No
2024-02-10,Pan Hamburguesa,0.4,288,283,Saturday,No
2024-02-10,Cachito,0.25,144,141,Saturday,No
2024-02-10,Pan Manjar,0.3,24,25,Saturday,No
2024-02-10,Leche,4.0,5,3,Saturday,No
2024-02-10,Jamon,2.5,6,5,Saturday,No
2024-02-10,Cafe,2.0,5,5,Saturday,No
2024-02-10,Queso,3.0,4,3,Saturday,No
2024-02-11,Pan Ciabatta,0.25,768,767,Domingo,No
2024-02-11,Pan Francés,0.25,648,624,Domingo,No
2024-02-11,Pan Yema Largo,0.25,360,305,Domingo,No
2024-02-11,Pan Yema Redondo,0.25,360,379,Domingo,No
2024-02-11,Pan Chapla,0.25,144,142,Domingo,No
2024-02-11,Pan Coliza,0.25,192,196,Domingo,No
2024-02-11,Pan Integral,0.25,144,148,Domingo,No
2024-02-11,Pan Caracol,0.25,144,143,Domingo,No
2024-02-11,Pan Hamburguesa,0.4,288,283,Domingo,No
2024-02-11,Cachito,0.25,144,149,Domingo,No
2024-02-11,Pan Manjar,0.3,24,23,Domingo,No
2024-02-11,Leche,4.0,5,6,Domingo,No
2024-02-11,Jamon,2.5,6,5,Domingo,No
2024-02-11,Cafe,2.0,5,7,Domingo,No
2024-02-11,Queso,3.0,4,4,Domingo,No
2024-02-12,Pan Ciabatta,0.25,768,773,Lunes,No
2024-02-12,Pan Francés,0.25,648,651,Lunes,No
2024-02-12,Pan Yema Largo,0.25,360,315,Lunes,No
2024-02-12,Pan Yema Redondo,0.25,360,322,Lunes,No
2024-02-12,Pan Chapla,0.25,144,147,Lunes,No
2024-02-12,Pan Coliza,0.25,192,190,Lunes,No
2024-02-12,Pan Integral,0.25,144,142,Lunes,No
2024-02-12,Pan Caracol,0.25,144,147,Lunes,No
2024-02-12,Pan Hamburguesa,0.4,288,280,Lunes,No
2024-02-12,Cachito,0.25,144,149,Lunes,No
2024-02-12,Pan Manjar,0.3,24,23,Lunes,No
2024-02-12,Leche,4.0,5,2,Lunes,No
2024-02-12,Jamon,2.5,6,5,Lunes,No
2024-02-12,Cafe,2.0,5,6,Lunes,No
2024-02-12,Queso,3.0,4,4,Lunes,No
2024-02-13,Pan Ciabatta,0.25,768,790,Martes,No
2024-02-13,Pan Francés,0.25,648,629,Martes,No
2024-02-13,Pan Yema Largo,0.25,360,361,Martes,No
2024-02-13,Pan Yema Redondo,0.25,360,311,Martes,No
2024-02-13,Pan Chapla,0.25,144,150,Martes,No
2024-02-13,Pan Coliza,0.25,192,191,Martes,No
2024-02-13,Pan Integral,0.25,144,150,Martes,No
2024-02-13,Pan Caracol,0.25,144,142,Martes,No
2024-02-13,Pan Hamburguesa,0.4,288,300,Martes,No
2024-02-13,Cachito,0.25,144,144,Martes,No
2024-02-13,Pan Manjar,0.3,24,27,Martes,No
2024-02-13,Leche,4.0,5,2,Martes,No
2024-02-13,Jamon,2.5,6,5,Martes,No
2024-02-13,Cafe,2.0,5,7,Martes,No
2024-02-13,Queso,3.0,4,5,Martes,No
2024-02-14,Pan Ciabatta,0.25,768,735,Miércoles,No
2024-02-14,Pan Francés,0.25,648,635,Miércoles,No
2024-02-14,Pan Yema Largo,0.25,360,380,Miércoles,No
2024-02-14,Pan Yema Redondo,0.25,360,375,Miércoles,No
2024-02-14,Pan Chapla,0.25,144,141,Miércoles,No
2024-02-14,Pan Coliza,0.25,192,194,Miércoles,No
2024-02-14,Pan Integral,0.25,144,147,Miércoles,No
2024-02-14,Pan Caracol,0.25,144,143,Miércoles,No
2024-02-14,Pan Hamburguesa,0.4,288,288,Miércoles,No
2024-02-14,Cachito,0.25,144,145,Miércoles,No
2024-02-14,Pan Manjar,0.3,24,25,Miércoles,No
2024-02-14,Leche,4.0,5,2,Miércoles,No
2024-02-14,Jamon,2.5,6,5,Miércoles,No
2024-02-14,Cafe,2.0,5,5,Miércoles,No
2024-02-14,Queso,3.0,4,2,Miércoles,No
2024-02-15,Pan Ciabatta,0.25,768,731,Jueves,No
2024-02-15,Pan Francés,0.25,648,618,Jueves,No
2024-02-15,Pan Yema Largo,0.25,360,307,Jueves,No
2024-02-15,Pan Yema Redondo,0.25,360,301,Jueves,No
2024-02-15,Pan Chapla,0.25,144,147,Jueves,No
2024-02-15,Pan Coliza,0.25,192,197,Jueves,No
2024-02-15,Pan Integral,0.25,144,148,Jueves,No
2024-02-15,Pan Caracol,0.25,144,148,Jueves,No
2024-02-15,Pan Hamburguesa,0.4,288,288,Jueves,No
2024-02-15,Cachito,0.25,144,145,Jueves,No
2024-02-15,Pan Manjar,0.3,24,28,Jueves,No
2024-02-15,Leche,4.0,5,6,Jueves,No
2024-02-15,Jamon,2.5,6,6,Jueves,No
2024-02-15,Cafe,2.0,5,4,Jueves,No
2024-02-15,Queso,3.0,4,2,Jueves,No
2024-02-16,Pan Ciabatta,0.25,768,761,Viernes,No
2024-02-16,Pan Francés,0.25,648,697,Viernes,No
2024-02-16,Pan Yema Largo,0.25,360,322,Viernes,No
2024-02-16,Pan Yema Redondo,0.25,360,303,Viernes,No
2024-02-16,Pan Chapla,0.25,144,146,Viernes,No
2024-02-16,Pan Coliza,0.25,192,190,Viernes,No
2024-02-16,Pan Integral,0.25,144,149,Viernes,No
2024-02-16,Pan Caracol,0.25,144,142,Viernes,No
2024-02-16,Pan Hamburguesa,0.4,288,294,Viernes,No
2024-02-16,Cachito,0.25,144,140,Viernes,No
2024-02-16,Pan Manjar,0.3,24,23,Viernes,No
2024-02-16,Leche,4.0,5,4,Viernes,No
2024-02-16,Jamon,2.5,6,5,Viernes,No
2024-02-16,Cafe,2.0,5,5,Viernes,No
2024-02-16,Queso,3.0,4,5,Viernes,No
2024-02-17,Pan Ciabatta,0.25,768,701,Saturday,No
2024-02-17,Pan Francés,0.25,648,630,Saturday,No
2024-02-17,Pan Yema Largo,0.25,360,311,Saturday,No
2024-02-17,Pan Yema Redondo,0.25,360,367,Saturday,No
2024-02-17,Pan Chapla,0.25,144,148,Sábado,Sí
2024-02-17,Pan Coliza,0.25,192,191,Saturday,No
2024-02-17,Pan Integral,0.25,144,141,Saturday,No
2024-02-17,Pan Caracol,0.25,144,142,Saturday,No
2024-02-17,Pan Hamburguesa,0.4,288,283,Saturday,No
2024-02-17,Cachito,0.25,144,149,Saturday,No
2024-02-17,Pan Manjar,0.3,24,22,Saturday,No
2024-02-17,Leche,4.0,5,5,Saturday,No
2024-02-17,Jamon,2.5,6,6,Saturday,No
2024-02-17,Cafe,2.0,5,4,Saturday,No
2024-02-17,Queso,3.0,4,4,Saturday,No
2024-02-18,Pan Ciabatta,0.25,768,768,Domingo,No
2024-02-18,Pan Francés,0.25,648,690,Domingo,No
2024-02-18,Pan Yema Largo,0.25,360,327,Domingo,No
2024-02-18,Pan Yema Redondo,0.25,360,337,Domingo,No
2024-02-18,Pan Chapla,0.25,144,150,Domingo,No
2024-02-18,Pan Coliza,0.25,192,196,Domingo,No
2024-02-18,Pan Integral,0.25,144,145,Domingo,No
2024-02-18,Pan Caracol,0.25,144,147,Domingo,No
2024-02-18,Pan Hamburguesa,0.4,288,289,Domingo,No
2024-02-18,Cachito,0.25,144,147,Domingo,No
2024-02-18,Pan Manjar,0.3,24,23,Domingo,No
2024-02-18,Leche,4.0,5,5,Domingo,No
2024-02-18,Jamon,2.5,6,4,Domingo,No
2024-02-18,Cafe,2.0,5,7,Domingo,No
2024-02-18,Queso,3.0,4,5,Domingo,No
2024-02-19,Pan Ciabatta,0.25,768,766,Lunes,No
2024-02-19,Pan Francés,0.25,648,632,Lunes,No
2024-02-19,Pan Yema Largo,0.25,360,331,Lunes,No
2024-02-19,Pan Yema Redondo,0.25,360,390,Lunes,No
2024-02-19,Pan Chapla,0.25,144,146,Lunes,No
2024-02-19,Pan Coliza,0.25,192,193,Lunes,No
2024-02-19,Pan Integral,0.25,144,143,Lunes,No
2024-02-19,Pan Caracol,0.25,144,141,Lunes,No
2024-02-19,Pan Hamburguesa,0.4,288,297,Lunes,No
2024-02-19,Cachito,0.25,144,146,Lunes,No
2024-02-19,Pan Manjar,0.3,24,25,Lunes,No
2024-02-19,Leche,4.0,5,6,Lunes,No
2024-02-19,Jamon,2.5,6,6,Lunes,No
2024-02-19,Cafe,2.0,5,5,Lunes,No
2024-02-19,Queso,3.0,4,5,Lunes,No
2024-02-20,Pan Ciabatta,0.25,768,711,Martes,No
2024-02-20,Pan Francés,0.25,648,691,Martes,No
2024-02-20,Pan Yema Largo,0.25,360,345,Martes,No
2024-02-20,Pan Yema Redondo,0.25,360,352,Martes,No
2024-02-20,Pan Chapla,0.25,144,141,Martes,No
2024-02-20,Pan Coliza,0.25,192,199,Martes,No
2024-02-20,Pan Integral,0.25,144,146,Martes,No
2024-02-20,Pan Caracol,0.25,144,142,Martes,No
2024-02-20,Pan Hamburguesa,0.4,288,280,Martes,No
2024-02-20,Cachito,0.25,144,145,Martes,No
2024-02-20,Pan Manjar,0.3,24,24,Martes,No
2024-02-20,Leche,4.0,5,4,Martes,No
2024-02-20,Jamon,2.5,6,6,Martes,No
2024-02-20,Cafe,2.0,5,5,Martes,No
2024-02-20,Queso,3.0,4,3,Martes,No
2024-02-21,Pan Ciabatta,0.25,768,792,Miércoles,No
2024-02-21,Pan Francés,0.25,648,616,Miércoles,No
2024-02-21,Pan Yema Largo,0.25,360,315,Miércoles,No
2024-02-21,Pan Yema Redondo,0.25,360,339,Miércoles,No
2024-02-21,Pan Chapla,0.25,144,140,Miércoles,No
2024-02-21,Pan Coliza,0.25,192,198,Miércoles,No
2024-02-21,Pan Integral,0.25,144,140,Miércoles,No
2024-02-21,Pan Caracol,0.25,144,145,Miércoles,No
2024-02-21,Pan Hamburguesa,0.4,288,282,Miércoles,No
2024-02-21,Cachito,0.25,144,143,Miércoles,No
2024-02-21,Pan Manjar,0.3,24,25,Miércoles,No
2024-02-21,Leche,4.0,5,5,Miércoles,No
2024-02-21,Jamon,2.5,6,4,Miércoles,No
2024-02-21,Cafe,2.0,5,5,Miércoles,No
2024-02-21,Queso,3.0,4,3,Miércoles,No
2024-02-22,Pan Ciabatta,0.25,768,711,Jueves,No
2024-02-22,Pan Francés,0.25,648,639,Jueves,No
2024-02-22,Pan Yema Largo,0.25,360,304,Jueves,No
2024-02-22,Pan Yema Redondo,0.25,360,370,Jueves,No
2024-02-22,Pan Chapla,0.25,144,148,Jueves,No
2024-02-22,Pan Coliza,0.25,192,191,Jueves,No
2024-02-22,Pan Integral,0.25,144,148,Jueves,No
2024-02-22,Pan Caracol,0.25,144,148,Jueves,No
2024-02-22,Pan Hamburguesa,0.4,288,280,Jueves,No
2024-02-22,Cachito,0.25,144,148,Jueves,No
2024-02-22,Pan Manjar,0.3,24,28,Jueves,No
2024-02-22,Leche,4.0,5,5,Jueves,No
2024-02-22,Jamon,2.5,6,5,Jueves,No
2024-02-22,Cafe,2.0,5,4,Jueves,No
2024-02-22,Queso,3.0,4,4,Jueves,No
2024-02-23,Pan Ciabatta,0.25,768,740,Viernes,No
2024-02-23,Pan Francés,0.25,648,657,Viernes,No
2024-02-23,Pan Yema Largo,0.25,360,370,Viernes,No
2024-02-23,Pan Yema Redondo,0.25,360,353,Viernes,No
2024-02-23,Pan Chapla,0.25,144,146,Viernes,No
2024-02-23,Pan Coliza,0.25,192,196,Viernes,No
2024-02-23,Pan Integral,0.25,144,141,Viernes,No
2024-02-23,Pan Caracol,0.25,144,148,Viernes,No
2024-02-23,Pan Hamburguesa,0.4,288,298,Viernes,No
2024-02-23,Cachito,0.25,144,147,Viernes,No
2024-02-23,Pan Manjar,0.3,24,27,Viernes,No
2024-02-23,Leche,4.0,5,5,Viernes,No
2024-02-23,Jamon,2.5,6,4,Viernes,No
2024-02-23,Cafe,2.0,5,5,Viernes,No
2024-02-23,Queso,3.0,4,2,Viernes,No
2024-02-24,Pan Ciabatta,0.25,768,799,Saturday,No
2024-02-24,Pan Francés,0.25,648,644,Saturday,No
2024-02-24,Pan Yema Largo,0.25,360,398,Saturday,No
2024-02-24,Pan Yema Redondo,0.25,360,355,Saturday,No
2024-02-24,Pan Chapla,0.25,144,145,Sábado,Sí
2024-02-24,Pan Coliza,0.25,192,192,Saturday,No
2024-02-24,Pan Integral,0.25,144,142,Saturday,No
2024-02-24,Pan Caracol,0.25,144,147,Saturday,No
2024-02-24,Pan Hamburguesa,0.4,288,291,Saturday,No
2024-02-24,Cachito,0.25,144,150,Saturday,No
2024-02-24,Pan Manjar,0.3,24,28,Saturday,No
2024-02-24,Leche,4.0,5,6,Saturday,No
2024-02-24,Jamon,2.5,6,5,Saturday,No
2024-02-24,Cafe,2.0,5,7,Saturday,No
2024-02-24,Queso,3.0,4,5,Saturday,No
2024-02-25,Pan Ciabatta,0.25,768,750,Domingo,No
2024-02-25,Pan Francés,0.25,648,700,Domingo,No
2024-02-25,Pan Yema Largo,0.25,360,382,Domingo,No
2024-02-25,Pan Yema Redondo,0.25,360,356,Domingo,No
2024-02-25,Pan Chapla,0.25,144,147,Domingo,No
2024-02-25,Pan Coliza,0.25,192,190,Domingo,No
2024-02-25,Pan Integral,0.25,144,142,Domingo,No
2024-02-25,Pan Caracol,0.25,144,148,Domingo,No
2024-02-25,Pan Hamburguesa,0.4,288,300,Domingo,No
2024-02-25,Cachito,0.25,144,145,Domingo,No
2024-02-25,Pan Manjar,0.3,24,25,Domingo,No
2024-02-25,Leche,4.0,5,2,Domingo,No
2024-02-25,Jamon,2.5,6,5,Domingo,No
2024-02-25,Cafe,2.0,5,4,Domingo,No
2024-02-25,Queso,3.0,4,5,Domingo,No
2024-02-26,Pan Ciabatta,0.25,768,757,Lunes,No
2024-02-26,Pan Francés,0.25,648,638,Lunes,No
2024-02-26,Pan Yema Largo,0.25,360,308,Lunes,No
2024-02-26,Pan Yema Redondo,0.25,360,309,Lunes,No
2024-02-26,Pan Chapla,0.25,144,145,Lunes,No
2024-02-26,Pan Coliza,0.25,192,190,Lunes,No
2024-02-26,Pan Integral,0.25,144,149,Lunes,No
2024-02-26,Pan Caracol,0.25,144,146,Lunes,No
2024-02-26,Pan Hamburguesa,0.4,288,299,Lunes,No
2024-02-26,Cachito,0.25,144,147,Lunes,No
2024-02-26,Pan Manjar,0.3,24,24,Lunes,No
2024-02-26,Leche,4.0,5,2,Lunes,No
2024-02-26,Jamon,2.5,6,6,Lunes,No
2024-02-26,Cafe,2.0,5,6,Lunes,No
2024-02-26,Queso,3.0,4,3,Lunes,No
2024-02-27,Pan Ciabatta,0.25,768,800,Martes,No
2024-02-27,Pan Francés,0.25,648,610,Martes,No
2024-02-27,Pan Yema Largo,0.25,360,370,Martes,No
2024-02-27,Pan Yema Redondo,0.25,360,389,Martes,No
2024-02-27,Pan Chapla,0.25,144,147,Martes,No
2024-02-27,Pan Coliza,0.25,192,191,Martes,No
2024-02-27,Pan Integral,0.25,144,143,Martes,No
2024-02-27,Pan Caracol,0.25,144,150,Martes,No
2024-02-27,Pan Hamburguesa,0.4,288,293,Martes,No
2024-02-27,Cachito,0.25,144,144,Martes,No
2024-02-27,Pan Manjar,0.3,24,25,Martes,No
2024-02-27,Leche,4.0,5,2,Martes,No
2024-02-27,Jamon,2.5,6,6,Martes,No
2024-02-27,Cafe,2.0,5,7,Martes,No
2024-02-27,Queso,3.0,4,3,Martes,No
2024-02-28,Pan Ciabatta,0.25,768,751,Miércoles,No
2024-02-28,Pan Francés,0.25,648,667,Miércoles,No
2024-02-28,Pan Yema Largo,0.25,360,396,Miércoles,No
2024-02-28,Pan Yema Redondo,0.25,360,326,Miércoles,No
2024-02-28,Pan Chapla,0.25,144,145,Miércoles,No
2024-02-28,Pan Coliza,0.25,192,190,Miércoles,No
2024-02-28,Pan Integral,0.25,144,149,Miércoles,No
2024-02-28,Pan Caracol,0.25,144,149,Miércoles,No
2024-02-28,Pan Hamburguesa,0.4,288,282,Miércoles,No
2024-02-28,Cachito,0.25,144,145,Miércoles,No
2024-02-28,Pan Manjar,0.3,24,28,Miércoles,No
2024-02-28,Leche,4.0,5,3,Miércoles,No
2024-02-28,Jamon,2.5,6,5,Miércoles,No
2024-02-28,Cafe,2.0,5,6,Miércoles,No
2024-02-28,Queso,3.0,4,5,Miércoles,No
2024-02-29,Pan Ciabatta,0.25,768,708,Jueves,No
2024-02-29,Pan Francés,0.25,648,696,Jueves,No
2024-02-29,Pan Yema Largo,0.25,360,342,Jueves,No
2024-02-29,Pan Yema Redondo,0.25,360,371,Jueves,No
2024-02-29,Pan Chapla,0.25,144,146,Jueves,No
2024-02-29,Pan Coliza,0.25,192,198,Jueves,No
2024-02-29,Pan Integral,0.25,144,144,Jueves,No
2024-02-29,Pan Caracol,0.25,144,143,Jueves,No
2024-02-29,Pan Hamburguesa,0.4,288,290,Jueves,No
2024-02-29,Cachito,0.25,144,141,Jueves,No
2024-02-29,Pan Manjar,0.3,24,23,Jueves,No
2024-02-29,Leche,4.0,5,6,Jueves,No
2024-02-29,Jamon,2.5,6,4,Jueves,No
2024-02-29,Cafe,2.0,5,6,Jueves,No
2024-02-29,Queso,3.0,4,5,Jueves,No
2024-03-01,Pan Ciabatta,0.25,768,731,Viernes,No
2024-03-01,Pan Francés,0.25,648,629,Viernes,No
2024-03-01,Pan Yema Largo,0.25,360,360,Viernes,No
2024-03-01,Pan Yema Redondo,0.25,360,318,Viernes,No
2024-03-01,Pan Chapla,0.25,144,140,Viernes,No
2024-03-01,Pan Coliza,0.25,192,198,Viernes,No
2024-03-01,Pan Integral,0.25,144,145,Viernes,No
2024-03-01,Pan Caracol,0.25,144,141,Viernes,No
2024-03-01,Pan Hamburguesa,0.4,288,280,Viernes,No
2024-03-01,Cachito,0.25,144,149,Viernes,No
2024-03-01,Pan Manjar,0.3,24,24,Viernes,No
2024-03-01,Leche,4.0,5,6,Viernes,No
2024-03-01,Jamon,2.5,6,4,Viernes,No
2024-03-01,Cafe,2.0,5,4,Viernes,No
2024-03-01,Queso,3.0,4,3,Viernes,No
2024-03-02,Pan Ciabatta,0.25,768,708,Saturday,No
2024-03-02,Pan Francés,0.25,648,692,Saturday,No
2024-03-02,Pan Yema Largo,0.25,360,326,Saturday,No
2024-03-02,Pan Yema Redondo,0.25,360,303,Saturday,No
2024-03-02,Pan Chapla,0.25,144,150,Sábado,Sí
2024-03-02,Pan Coliza,0.25,192,194,Saturday,No
2024-03-02,Pan Integral,0.25,144,142,Saturday,No
2024-03-02,Pan Caracol,0.25,144,146,Saturday,No
2024-03-02,Pan Hamburguesa,0.4,288,294,Saturday,No
2024-03-02,Cachito,0.25,144,143,Saturday,No
2024-03-02,Pan Manjar,0.3,24,26,Saturday,No
2024-03-02,Leche,4.0,5,4,Saturday,No
2024-03-02,Jamon,2.5,6,5,Saturday,No
2024-03-02,Cafe,2.0,5,6,Saturday,No
2024-03-02,Queso,3.0,4,4,Saturday,No
2024-03-03,Pan Ciabatta,0.25,768,745,Domingo,No
2024-03-03,Pan Francés,0.25,648,657,Domingo,No
2024-03-03,Pan Yema Largo,0.25,360,316,Domingo,No
2024-03-03,Pan Yema Redondo,0.25,360,371,Domingo,No
2024-03-03,Pan Chapla,0.25,144,145,Domingo,No
2024-03-03,Pan Coliza,0.25,192,193,Domingo,No
2024-03-03,Pan Integral,0.25,144,145,Domingo,No
2024-03-03,Pan Caracol,0.25,144,145,Domingo,No
2024-03-03,Pan Hamburguesa,0.4,288,290,Domingo,No
2024-03-03,Cachito,0.25,144,144,Domingo,No
2024-03-03,Pan Manjar,0.3,24,25,Domingo,No
2024-03-03,Leche,4.0,5,5,Domingo,No
2024-03-03,Jamon,2.5,6,6,Domingo,No
2024-03-03,Cafe,2.0,5,6,Domingo,No
2024-03-03,Queso,3.0,4,3,Domingo,No
2024-03-04,Pan Ciabatta,0.25,768,733,Lunes,No
2024-03-04,Pan Francés,0.25,648,650,Lunes,No
